customer_id,first_name,last_name,email,phone,date_of_birth,registration_date,city,state,country,postal_code,customer_segment,account_status,marketing_opt_in,preferred_channel,lifetime_value,referral_source
40f14043-0d93-48de-8529-e6fb961ccd23,Jason,Nixon,jason.nixon123@icloud.com,966-214-4776x186,1959-11-19,2021-10-16,Jennifershire,GA,US,54451,Platinum,Active,False,In-Person,2393.32,Paid Ad
3659ae62-5937-42f5-ace2-93e9cce64919,Ricardo,Curtis,ricardo.curtis983@outlook.com,(282)390-5256x5995,1999-07-19,2020-04-06,Jenniferbury,OH,US,91157,Gold,Inactive,True,Email,6144.43,Referral
82540058-481c-422b-a426-e3c6b02f10e0,Jesse,Blair,jesse.blair151@yahoo.com,001-827-464-0547x398,1959-01-21,2026-04-08,North Jon,,TR,46973,Bronze,Active,True,Chat,7981.41,Paid Ad
ba85b4ee-e585-4b5a-ac92-93bacab7355f,Carlos,Liu,carlos.liu651@protonmail.com,+1-566-304-7473,1966-07-20,2020-08-20,Shawnhaven,OH,US,45010,Gold,Inactive,True,In-Person,8800.44,Social Media
af2bea17-df51-4ab6-b6a2-c99709b127f6,Gary,Gibson,gary.gibson51@hotmail.com,920-535-9441x0238,1948-04-10,2021-10-29,Victoriaside,IL,US,98506,Bronze,Inactive,True,In-Person,9437.08,Paid Ad
37e5ee11-81a8-4414-8333-eda8b69f3f94,Evelyn,Fischer,evelyn.fischer114@hotmail.com,(264)477-4131x35183,1960-08-15,2022-03-22,Willieborough,IL,US,35567,Silver,Active,False,Mobile App,1175.31,Referral
a2437728-a3e6-4bb7-b75b-8d44027672af,Rachel,Waller,rachel.waller311@outlook.com,001-758-715-3988x52178,1968-02-15,2026-03-23,Port Barbaraport,SC,US,93022,Gold,Inactive,False,Chat,2888.25,Paid Ad
1aed73cd-45e8-450f-b740-a1209fc1244e,Olivia,Leon,olivia.leon927@hotmail.com,928-765-5816,1949-07-15,2020-06-30,East Amanda,WI,US,13228,Silver,Active,False,Mobile App,11553.99,Paid Ad
560842bb-5d14-41c9-9444-1f8602c12139,Briana,Collins,briana.collins275@gmail.com,001-491-680-0381x46342,1994-10-31,2023-02-27,North Hannah,NY,US,48994,Bronze,Active,False,In-Person,365.39,Email Campaign
d4e256b6-a650-4c4a-8031-1b07894305f2,Audrey,Garner,audrey.garner248@gmail.com,001-609-812-1852x73411,1970-08-13,2022-03-04,East Johnmouth,,GY,84533,Gold,Active,True,Mobile App,10339.45,Email Campaign
fb56b11d-dc19-455e-8d56-171426e5d454,Michael,Gonzalez,michael.gonzalez643@yahoo.com,2159303044,1995-05-26,2024-07-28,Patelville,CA,US,06720,Bronze,Active,True,Mobile App,6143.33,Referral
d9cee76a-a71d-41a0-b802-56ad6ac17138,Christina,Barron,christina.barron192@yahoo.com,(359)484-5576x63454,1975-06-26,2020-03-20,East Richardview,AZ,US,45228,Bronze,Inactive,True,In-Person,12057.05,Email Campaign
32ab38be-daf3-4178-be56-4764cbb7bb21,Eric,Butler,eric.butler578@icloud.com,+1-419-410-6166x91008,1956-08-14,2023-01-01,Dennisville,CO,US,53519,Bronze,Active,True,Chat,6423.85,Paid Ad
834dd787-025c-469f-b9cb-6ba8df7fbb6c,Amanda,Butler,amanda.butler342@icloud.com,522.617.5626x99620,1968-06-01,2024-07-12,Berryland,MD,US,98248,Bronze,Active,True,Phone,4163.48,Organic Search
47e7a932-8a22-4f06-9d76-f195aec5ecfa,Adam,Reed,adam.reed479@yahoo.com,(457)422-8703,1995-12-30,2023-08-17,North Susanmouth,,GT,35540,Bronze,Active,False,In-Person,12931.76,Paid Ad
63ab04e5-c74b-4686-868a-a80c2d33d6d6,Angelica,Gilbert,angelica.gilbert220@aol.com,001-424-238-7129x5145,1981-04-09,2021-06-13,Ericahaven,NC,US,84717,Bronze,Active,True,Chat,11574.35,Referral
615810fa-27a8-445a-8149-c56cda2bc971,Andrew,Spears,andrew.spears96@yahoo.com,+1-886-706-0480x2240,1969-03-27,2022-10-27,Oliviaview,FL,US,59634,Gold,Inactive,True,Phone,795.07,Direct
e31f8a1e-2190-4f23-800e-147013c8fb74,Stephanie,Ross,stephanie.ross555@outlook.com,209-304-1898x56643,1948-07-27,2020-11-15,Murphystad,,UZ,57047,Silver,Suspended,False,Chat,1801.68,Email Campaign
84b8ab7a-d2b4-4551-bc4c-078a3bf80e76,Linda,Walker,linda.walker235@icloud.com,+1-578-388-7656,1972-11-28,2025-06-15,South Donna,SC,US,07377,Bronze,Active,True,Phone,484.19,Organic Search
0d155e70-3341-43a8-b444-83e9bc1abf3f,Robert,Anderson,robert.anderson586@aol.com,(690)911-3860,1972-09-10,2019-03-29,Elizabethmouth,OR,US,10939,Bronze,Active,False,Phone,14890.99,Paid Ad
94f4ac05-31b9-4cdf-9ddf-0073c14c39e0,Karen,Gilbert,karen.gilbert303@yahoo.com,780.535.1489,1953-06-30,2024-03-02,Lake Ashley,GA,US,40876,Silver,Active,False,Phone,6599.56,Social Media
ff042abd-223b-4a77-ab7f-97b88f7dbe93,Charles,Dawson,charles.dawson704@protonmail.com,447-590-5347,1961-10-22,2023-11-04,Nicolechester,OR,US,62659,Platinum,Active,True,Chat,632.33,Paid Ad
5a728ba7-05e0-4e00-b297-f58925e8552a,Jason,Brown,jason.brown864@aol.com,001-853-826-7084,1957-09-26,2023-09-18,Normanberg,IL,US,78226,Bronze,Active,True,Phone,12594.38,Paid Ad
ea0ef68d-02e3-4752-b0b5-6472af57d29d,Patricia,Richardson,patricia.richardson731@outlook.com,+1-582-228-2801x83235,1997-10-16,2024-10-31,Villanuevahaven,,HR,45438,Silver,Inactive,True,Mobile App,17719.34,Referral
30f50ca5-09bd-4e9b-8a8e-5c7c4ed7cf80,Ronald,Luna,ronald.luna849@yahoo.com,+1-667-667-8096x45837,1995-10-21,2025-08-31,Mariahfort,OH,US,44373,Platinum,Active,True,In-Person,5025.16,Social Media
71bc7745-55f2-46e4-bef0-a6f8c792fec2,Dwayne,Hall,dwayne.hall220@icloud.com,+1-931-675-5592x8974,1965-08-10,2019-03-24,Lake Calebport,WA,US,69518,Gold,Active,True,Mobile App,2076.26,Direct
eec36dd9-2f0f-408f-b34e-32307de09b02,Paul,Clay,paul.clay923@yahoo.com,(867)651-1997,1968-08-11,2019-08-09,Jeffreychester,MD,US,47109,Platinum,Active,True,Mobile App,12824.08,Paid Ad
944e6702-acb2-4fe6-a86c-e8df39c65114,Kristin,Jones,kristin.jones531@gmail.com,001-564-719-6789x63009,1996-05-10,2021-01-06,North Mary,,MK,52405,Gold,Active,True,Mobile App,9786.07,Organic Search
7219164c-f676-44c4-9c74-bed4e4d6579e,Kristen,Hood,kristen.hood552@yahoo.com,659-572-2422,1955-07-01,2025-03-12,Kelseyburgh,MD,US,63362,Bronze,Active,True,Phone,792.33,Referral
fba55429-d178-41aa-a344-02747491bf3c,Patrick,Tran,patrick.tran859@protonmail.com,+1-284-360-1804x0334,1960-07-14,2021-04-20,Monicamouth,,TN,98510,Bronze,Active,True,Mobile App,7962.26,Referral
d8c75458-3916-4ca3-abcc-1ae9ef7399a1,John,Norton,john.norton650@aol.com,466.871.5544x60539,1955-03-11,2025-02-17,New Pamelafort,NJ,US,35539,Silver,Active,False,Chat,539.28,Organic Search
bc291cbb-1630-4fb1-8d77-950ccbc3bc3d,Sarah,Summers,sarah.summers28@protonmail.com,(427)720-5364x9911,1950-09-21,2019-04-10,Wallaceberg,IL,US,66208,Gold,Inactive,True,Email,12383.22,Referral
fac058a3-5fca-45a6-8f33-eda863ee2945,Michael,Williams,michael.williams101@protonmail.com,755-738-3077,1996-05-10,2023-12-04,North Robin,TX,US,51131,Gold,Active,True,Phone,17791.25,Social Media
1371e7ff-6b2b-49ca-874f-95967df347fa,Ian,Green,ian.green689@hotmail.com,+1-256-978-4460x789,1993-03-20,2020-04-16,Christophershire,LA,US,91853,Bronze,Active,True,Phone,10806.27,Email Campaign
2ecdb49f-a3c9-4cbf-8fba-dd5102ab2d4a,Ashley,Garcia,ashley.garcia489@icloud.com,417.775.5129x44149,1992-01-23,2022-03-22,Lake Craig,LA,US,36623,Bronze,Active,False,Mobile App,11189.79,Organic Search
b2da024d-65b8-42a6-ac5d-d76a6dea18e7,Christine,Thompson,christine.thompson389@outlook.com,001-238-959-7477x65659,1951-08-16,2024-04-04,West Markview,MA,US,85519,Bronze,Active,True,Chat,15944.27,Referral
de61784c-9618-47b9-bab2-6e97c72eb728,Laura,Clark,laura.clark652@outlook.com,636-287-7156x9220,1955-12-16,2022-10-30,Sullivanbury,IN,US,39620,Bronze,Active,True,Email,4244.43,Paid Ad
2f33613c-3c48-4666-9ace-ab3bc33baa83,Michelle,Reed,michelle.reed276@protonmail.com,001-677-910-0115,1968-06-10,2024-09-26,Trevinoport,,ML,81052,Bronze,Active,True,Phone,14132.52,Referral
a1029f59-b331-4d74-88a7-4effc98f9e91,Susan,Allen,susan.allen43@aol.com,748-872-2557,1951-07-14,2025-03-13,Dalemouth,TX,US,35938,Silver,Active,True,Mobile App,10048.72,Email Campaign
6266acda-3504-49ff-b32f-07a10f36e285,Deborah,Simon,deborah.simon806@outlook.com,441.768.5573x9523,2004-01-07,2019-03-11,Michaeltown,OK,US,88863,Platinum,Active,True,Chat,14435.89,Organic Search
d0178141-0ea8-48f7-b4ae-851237434d28,Kara,Floyd,kara.floyd402@protonmail.com,(679)347-5816x602,1995-06-03,2021-11-01,South Gary,MD,US,28472,Platinum,Active,True,Chat,17318.74,Direct
4254cf90-fa4d-4c00-9c91-52ea72591a33,Judith,Rios,judith.rios561@yahoo.com,970-940-7146x9714,1992-09-19,2024-04-24,West David,,DZ,46284,Bronze,Active,False,Phone,9509.78,Organic Search
fe008acb-aac0-4076-9582-2266b434feb2,Jennifer,Armstrong,jennifer.armstrong275@hotmail.com,9832745601,1961-11-22,2021-09-19,New Makayla,PA,US,13709,Silver,Active,True,Phone,9391.02,Direct
662bc741-d6d5-46d2-8e85-096757a38540,Andrew,Stevens,andrew.stevens683@aol.com,+1-900-817-0679x490,1984-07-27,2022-06-13,New Larry,CA,US,89617,Bronze,Active,False,Chat,13000.49,Email Campaign
7005af65-4934-4402-a675-a96d08894c81,Corey,Mckee,corey.mckee220@hotmail.com,559-738-9676,1975-10-10,2020-03-02,Port Ross,,DE,31978,Bronze,Active,True,In-Person,5249.26,Direct
d1986b1f-43fc-4751-ad8c-4ff0246d4349,Micheal,Nunez,micheal.nunez161@hotmail.com,(589)660-7072x288,1981-07-10,2022-12-23,East Jerrystad,OK,US,14456,Gold,Active,False,Chat,6118.75,Direct
f451a210-bcef-4727-9de1-b7baee8cea10,Karen,Salazar,karen.salazar301@yahoo.com,643-509-7427,1950-02-01,2021-02-24,Sullivanbury,TN,US,41611,Bronze,Active,True,Chat,9233.64,Email Campaign
fa934490-4520-4c36-93c9-1dea64966da9,Timothy,Ingram,timothy.ingram939@icloud.com,001-267-914-8030,1968-04-06,2019-04-03,Port Michael,VA,US,82930,Bronze,Active,True,Chat,5967.92,Paid Ad
ec9e9e1f-b153-4c9d-93eb-5b106d882097,Samuel,Diaz,samuel.diaz625@hotmail.com,(960)682-5263,1978-06-30,2019-09-10,East Oliviahaven,MN,US,51663,Silver,Suspended,True,Phone,16496.75,Paid Ad
e8c59d35-435a-40e7-baf0-a2a179fd0c1c,Ruben,Aguilar,ruben.aguilar844@protonmail.com,(823)321-4252,1965-06-07,2022-12-25,New Tracyside,,BT,74898,Bronze,Active,False,In-Person,13112.12,Paid Ad
966931d9-c098-46b6-985a-79119afd12fc,Linda,Thomas,linda.thomas105@protonmail.com,694-665-7446x53255,1956-06-26,2020-01-04,North Abigailside,MA,US,87759,Silver,Active,False,Mobile App,869.95,Paid Ad
9605aef6-4b47-41cf-8a81-a5d1f1bf81fe,Melissa,Stein,melissa.stein608@yahoo.com,313-567-3805x20388,2004-08-06,2020-01-10,Monroechester,TN,US,67739,Bronze,Active,True,Phone,705.8,Referral
7ec437ce-94bb-429e-9a6a-1c0cfcb3bd9e,Kevin,Garcia,kevin.garcia36@protonmail.com,714.662.2014x8333,1955-07-11,2019-11-11,North Danielmouth,,IT,22650,Silver,Active,False,Chat,17845.6,Organic Search
146e377b-9af3-45d6-99a6-50891e0037f1,Amber,Pruitt,amber.pruitt984@hotmail.com,2302876477,1984-07-13,2024-08-12,Stanleyfort,AL,US,57581,Gold,Inactive,True,Phone,3756.66,Organic Search
0e3ca8bf-7733-4a5d-8108-0b2c0e39c5f6,Daniel,Stephens,daniel.stephens31@protonmail.com,001-976-429-5076x71621,1957-07-29,2025-07-28,West Amyhaven,AZ,US,52241,Bronze,Active,True,Email,4398.95,Referral
521df5a6-1f24-4ab0-8ed4-158b9310bbb8,Ann,Douglas,ann.douglas484@outlook.com,686-793-0326,1992-08-14,2026-02-21,Scottchester,MI,US,61746,Gold,Active,False,In-Person,16500.1,Email Campaign
cacb9574-94af-4ac3-8495-93bc61fa2ab1,Kenneth,Chapman,kenneth.chapman219@aol.com,260-953-9064,1981-01-02,2023-05-24,East Kennethmouth,VA,US,87271,Bronze,Active,True,Email,14553.25,Email Campaign
3de1ec34-3dba-436e-84bc-4a3297e4f888,Whitney,Thornton,whitney.thornton791@aol.com,+1-470-818-1589x136,1973-09-25,2025-06-13,Bestmouth,MI,US,36843,Bronze,Active,True,Email,10558.03,Referral
87173f38-a0cd-4af9-a105-c3cdd56453f0,Gregory,Yu,gregory.yu175@yahoo.com,219.436.2526,1967-05-05,2020-10-07,North Rodney,IN,US,96835,Bronze,Active,True,Chat,7528.84,Organic Search
7aa60f38-3796-4976-b899-637fcb081b89,Sarah,Johnson,sarah.johnson957@outlook.com,001-587-654-8029x335,1974-05-16,2019-05-30,Lake Mary,MD,US,84226,Silver,Active,False,Email,14004.33,Social Media
f20e67d2-9cd6-44e6-b8ed-02acaa3470a4,Christopher,Russell,christopher.russell505@yahoo.com,335.217.4546x935,1986-06-16,2023-06-08,Lake Christopher,KY,US,06672,Gold,Active,True,Phone,7677.29,Organic Search
535585a1-72e8-47d9-a292-a89f880cb24f,Rebecca,Hubbard,rebecca.hubbard967@gmail.com,(983)231-9558,1952-12-19,2021-03-01,West Lindsey,OH,US,79524,Bronze,Active,True,Email,6953.11,Direct
f41a8c67-57be-47c4-9f97-564d395a4b7f,Shawn,Vasquez,shawn.vasquez75@hotmail.com,317.403.0568x7094,1967-02-04,2022-08-05,Reneefurt,IL,US,01131,Gold,Active,True,Email,14713.16,Email Campaign
f5e19d2b-e536-400d-bdfd-f7f9b5ee1299,Mark,Richmond,mark.richmond188@icloud.com,383-989-5337x684,1999-04-27,2023-11-22,Ellischester,WI,US,08449,Gold,Active,True,Phone,11181.22,Email Campaign
44f094cf-042a-4ac2-9795-0813287f00e8,Albert,Ramirez,albert.ramirez271@protonmail.com,859-973-1730x3324,1951-08-14,2022-04-04,Ritafort,MI,US,35107,Gold,Active,True,In-Person,14044.38,Social Media
fe2de1f7-dfa8-4f79-9f0c-a874daaebc38,Virginia,Peterson,virginia.peterson244@outlook.com,001-704-884-8094x73181,1997-05-14,2024-05-07,Port Matthewport,IN,US,21760,Bronze,Active,True,Chat,11061.15,Organic Search
ff9d6c83-b87b-49ca-b571-9a128485d19f,Timothy,Gibson,timothy.gibson105@gmail.com,001-895-694-7611x10797,1988-07-04,2023-02-26,Coxstad,CA,US,55332,Silver,Active,True,Mobile App,10455.19,Organic Search
975acaad-d624-4ff5-a45b-3eb7ecbcfd00,Matthew,Hernandez,matthew.hernandez297@protonmail.com,001-772-626-9348,1999-07-03,2022-03-16,Port Jamestown,CA,US,80304,Gold,Active,True,Phone,7251.39,Email Campaign
34e80653-ddd4-4f46-b806-42a846240af2,William,Frye,william.frye587@aol.com,(485)860-6699x2613,2004-02-27,2025-12-29,Johnsonmouth,CO,US,58265,Silver,Active,False,Chat,14945.08,Direct
8b3730a6-4f16-40ed-9d14-6b96b464b70c,Pamela,Gonzales,pamela.gonzales778@icloud.com,(470)939-9626x377,1988-12-04,2025-09-24,Lake Kristenton,IN,US,57884,Bronze,Active,True,In-Person,11461.99,Email Campaign
aa9191cf-b2a7-4570-8661-0817ae6aacac,Katherine,Mcneil,katherine.mcneil151@yahoo.com,428-696-2206,1998-09-20,2022-09-15,East Jesse,CA,US,90208,Gold,Inactive,True,Phone,17159.19,Paid Ad
b2f7fdaf-6b8e-4a7a-842e-748501276961,Shelly,Allen,shelly.allen190@gmail.com,(839)293-4460,1974-05-31,2021-07-02,Knightview,LA,US,93263,Platinum,Active,True,Email,7340.74,Direct
fbc54b91-2cf3-4be8-8eee-72c1ba478b58,Jeremy,Stark,jeremy.stark572@gmail.com,(395)423-5786x5294,1961-11-27,2024-04-21,Johnton,NY,US,04827,Silver,Active,False,In-Person,3130.46,Paid Ad
fe76914d-546c-4757-87a9-ad78b87ba673,Kristen,Hensley,kristen.hensley576@outlook.com,248-685-4875x311,1994-08-26,2021-07-23,West Michael,NJ,US,41266,Silver,Active,True,Phone,16173.39,Email Campaign
008fdd1d-0558-4cd8-90f4-9e3067eea491,Rebecca,Moreno,rebecca.moreno674@yahoo.com,937-864-2550x78688,1949-07-27,2025-04-17,Lake Henrybury,,AF,95148,Platinum,Inactive,False,In-Person,15971.09,Organic Search
e52730f2-7700-40f2-ba9b-abdff1126ca2,Brittany,Anderson,brittany.anderson924@yahoo.com,831-870-1958,2002-09-22,2025-05-08,New Kimberly,CA,US,87248,Silver,Inactive,True,Mobile App,13735.89,Email Campaign
7b5aa635-0696-43b8-8ac2-71c4a810b3d0,David,Shepherd,david.shepherd151@aol.com,001-487-628-7314,1971-11-13,2023-11-14,Lauraburgh,MD,US,76034,Bronze,Active,True,Email,16622.31,Paid Ad
707b93a7-1e46-4114-8b90-1f3e1b1b3050,Lisa,Wells,lisa.wells576@gmail.com,+1-296-944-1603x32888,1986-03-19,2024-05-27,North Marioton,OR,US,23936,Silver,Active,True,Mobile App,5646.5,Social Media
ad699948-9a20-46e3-9621-66801d55b3f5,Alison,Collins,alison.collins124@protonmail.com,+1-812-602-2017x54541,1965-03-24,2021-10-28,Harveyland,WA,US,07782,Silver,Active,False,Chat,15295.74,Social Media
d65abab9-1b1b-4d95-a459-6151476aaed2,Miranda,Adams,miranda.adams921@aol.com,(975)601-5269,1950-08-23,2019-06-16,Georgeton,,NI,30622,Bronze,Active,True,Mobile App,7816.47,Referral
9aec6b25-0a31-46ab-a52f-3c1cd87e485e,Mindy,Sanders,mindy.sanders65@hotmail.com,+1-954-483-3095,1958-06-23,2019-08-14,Lake Angela,,RO,52654,Gold,Active,True,Phone,14657.65,Social Media
e2965e70-515d-4731-b7c6-5de996703588,Amanda,Newman,amanda.newman993@protonmail.com,8149579232,1952-04-19,2019-04-15,West Judithside,,NP,45359,Bronze,Active,True,Email,5274.62,Email Campaign
0975f296-a010-4f87-8cba-da4b7e320c93,Vincent,Garcia,vincent.garcia879@gmail.com,+1-270-415-0196x7972,1952-11-15,2022-08-09,Charlesberg,LA,US,06559,Bronze,Active,True,Mobile App,17089.63,Direct
a1343d3e-808a-4e1b-9e1f-988c8bf12056,David,Hart,david.hart643@hotmail.com,+1-652-533-2970,1952-07-06,2020-08-11,Richardshaven,GA,US,21672,Silver,Active,False,In-Person,7968.51,Social Media
1c75ec3d-4b3f-459d-a3f8-9bd7b6bffa85,Brittney,Garcia,brittney.garcia167@hotmail.com,+1-255-911-6397x1492,1988-04-13,2019-08-27,Mariamouth,,SO,40177,Gold,Active,True,Phone,10733.62,Social Media
5e647d65-9085-46b5-b0d1-94fa3bd0db91,Heather,Rodriguez,heather.rodriguez569@gmail.com,324-587-3962x6259,1992-02-23,2020-01-13,East Kevinshire,OR,US,62082,Silver,Active,True,Phone,10177.58,Email Campaign
a9a31654-19bc-4afb-a86f-8917e4846cc6,Jessica,Young,jessica.young788@gmail.com,+1-967-972-4434x3549,1950-01-14,2021-12-15,New Terri,IN,US,49835,Silver,Active,False,Phone,3648.0,Paid Ad
dc9d331f-a243-452e-bfe6-62db2e434da1,Michael,Rodriguez,michael.rodriguez960@gmail.com,(643)480-2990x3480,1976-03-09,2020-06-27,Thomaschester,UT,US,07128,Bronze,Active,False,Email,8409.47,Organic Search
3b03708a-c423-4e2c-8483-34adbfb9e17c,Courtney,Le,courtney.le11@hotmail.com,001-940-891-6573,1962-09-26,2021-04-19,West Natasha,FL,US,53652,Silver,Active,True,In-Person,4283.51,Email Campaign
0eb8fb0c-279f-46e1-805a-f80a4f0ac84e,Patrick,Maxwell,patrick.maxwell326@aol.com,001-222-354-9203x693,1989-12-17,2020-06-26,Sandraton,MO,US,13641,Platinum,Active,True,In-Person,1338.05,Direct
a675fc54-7a79-49f8-b882-78c96965bccb,Erika,Hernandez,erika.hernandez304@icloud.com,611.972.2641,1971-09-27,2022-06-11,Roberttown,AL,US,02011,Platinum,Inactive,True,Phone,15554.21,Social Media
18373191-fa5b-4fea-a5d3-673f0cfea2d3,Cynthia,Boyd,cynthia.boyd45@icloud.com,(693)435-9847,1986-09-06,2020-01-23,New Amber,TX,US,32267,Bronze,Active,True,Email,7170.47,Email Campaign
8a596181-233c-4c13-b23e-029a7fe5628c,Mary,Estes,mary.estes950@gmail.com,+1-459-866-7715x3902,1989-07-22,2020-08-03,Lake Kevin,TN,US,95999,Silver,Active,True,Email,15011.24,Direct
ec5d010c-a4b2-4d42-bfcc-49566147d372,Kimberly,Powell,kimberly.powell900@gmail.com,2038299090,2000-11-03,2024-07-06,Meganchester,IL,US,09355,Bronze,Active,True,In-Person,3089.15,Email Campaign
8d1ecf41-5551-43dc-9e67-7027d1ddf4e1,Michelle,Newman,michelle.newman753@outlook.com,327-887-3554x0423,2002-05-30,2024-07-05,Georgeton,LA,US,96800,Silver,Inactive,False,Mobile App,4374.53,Organic Search
028d130c-3b3b-49d5-a60c-0e7f8d9d8ba9,Ryan,Clements,ryan.clements528@protonmail.com,793-593-4396x904,1996-10-04,2020-12-26,Port Victoria,NJ,US,45951,Silver,Active,True,In-Person,17275.81,Organic Search
3a755649-a88e-45e6-a6db-e4a0e6be5f26,Greg,Harrison,greg.harrison805@hotmail.com,001-535-673-3813x307,1996-11-09,2025-08-07,Johnborough,AZ,US,07116,Silver,Inactive,True,In-Person,12602.01,Referral
599ac3ae-6173-4793-bf0a-f5be5ca82978,Henry,Hall,henry.hall961@protonmail.com,722-547-4098,1969-03-02,2024-07-26,Moorebury,,KR,30667,Silver,Inactive,False,Email,6571.55,Organic Search
232d8399-a80f-43dc-a188-bac16916bee2,Michael,Nguyen,michael.nguyen554@hotmail.com,960-323-2510,1955-07-27,2020-08-11,Staceymouth,IL,US,70535,Bronze,Active,True,Phone,1551.4,Referral
9677d525-c190-4308-a104-783890c04025,Michele,Brown,michele.brown895@aol.com,001-640-342-2456,1980-11-02,2026-05-25,New Christinestad,NJ,US,49294,Silver,Active,True,Chat,7288.82,Paid Ad
d66db268-e579-4eef-b34a-a158b6eef59f,Melissa,Anderson,melissa.anderson75@aol.com,780.278.1913,1963-08-18,2024-11-11,Jenniferbury,MO,US,96082,Bronze,Active,False,Mobile App,17188.04,Email Campaign
f3e5cb1c-1d31-4b57-821d-6729ea973828,Haley,Carr,haley.carr548@icloud.com,819-571-5755x716,1969-02-06,2022-01-04,New Crystal,CO,US,17731,Silver,Inactive,False,Phone,2283.73,Organic Search
3bff1374-92e8-452b-821a-a9555eda4c7a,Tina,Ortiz,tina.ortiz339@protonmail.com,5617621856,2002-04-17,2019-05-19,North Morgan,GA,US,00602,Silver,Active,False,Mobile App,12901.52,Social Media
05b1943d-0c28-4ca0-9da3-3408fc3fd4c9,Stephen,Ayers,stephen.ayers993@icloud.com,904-320-5986x85697,1959-08-30,2022-04-10,Jamesborough,CO,US,91298,Bronze,Active,True,Email,11650.87,Social Media
2470c62d-269a-4d5f-81bc-38b132ec88b4,Tamara,Johnson,tamara.johnson463@outlook.com,909.301.0146x10392,1996-12-15,2026-01-08,North Juan,KY,US,51715,Gold,Active,True,Email,6424.88,Paid Ad
5d2334b0-c92f-4a15-84f8-48c04cc10da1,Diana,Cruz,diana.cruz917@yahoo.com,388.716.8785,1984-01-13,2025-02-06,Galvanton,TN,US,46444,Bronze,Active,True,Email,16810.28,Referral
bbb93b6b-e80f-4d9d-9a81-95d56fabf891,Courtney,Guerrero,courtney.guerrero390@outlook.com,(456)988-2672x8007,2003-02-01,2019-11-16,Port Aaron,WI,US,84166,Silver,Active,True,In-Person,6920.54,Paid Ad
e5305462-53f3-409c-8d06-2c813963b3ef,Tonya,Rodriguez,tonya.rodriguez639@protonmail.com,+1-247-523-7356x40783,1987-02-27,2025-06-11,Port Richardmouth,SC,US,68714,Gold,Inactive,True,Mobile App,10382.48,Referral
f99cb7b5-1b64-45f6-88a4-0f04fa5c068c,Kathleen,Silva,kathleen.silva40@aol.com,001-851-945-4983,1995-09-28,2026-03-19,West Paulview,IN,US,74464,Bronze,Active,False,Phone,6636.26,Direct
0576363d-9b78-4e61-b7e6-6d1cc13e96a3,Austin,Graham,austin.graham905@outlook.com,886.275.1857x11645,1980-04-30,2019-05-03,Elizabethstad,WA,US,53214,Bronze,Active,False,Mobile App,689.68,Direct
133eb926-b2f8-4c30-b862-c91458470b82,Jared,Torres,jared.torres172@gmail.com,001-818-707-3920x02585,1996-08-08,2022-02-19,East Kaylee,AL,US,92710,Bronze,Active,True,Mobile App,7077.12,Email Campaign
594bfef4-950e-4566-891e-0015a953f9ab,Thomas,Norton,thomas.norton201@hotmail.com,+1-931-467-8719x26154,1979-09-02,2020-07-28,Port Daleview,,AM,87635,Silver,Active,True,Phone,12303.46,Direct
fcb29d47-5204-4d35-87d0-b636b09873de,Brian,Finley,brian.finley868@icloud.com,950-805-4908x09983,1983-02-10,2022-01-07,Younghaven,,JP,63194,Bronze,Inactive,True,Mobile App,16821.65,Social Media
c1f696cf-df57-45d0-840d-794134f1d340,Derek,Gray,derek.gray169@hotmail.com,(630)534-3830x0091,1955-02-21,2021-12-03,Ericport,UT,US,81563,Bronze,Active,True,In-Person,3202.17,Social Media
94e7d205-6f47-4da4-846e-7ef278d0c780,Sharon,Odom,sharon.odom172@hotmail.com,941.579.9654x6628,1963-06-02,2025-06-15,Coryfurt,MO,US,21048,Bronze,Active,True,Mobile App,14070.29,Social Media
4f7863bf-d2a4-4a40-8aca-2c5a8ce1b7ab,Dustin,Moore,dustin.moore229@gmail.com,001-856-900-2230x23405,1957-07-12,2024-08-28,Castanedaville,WA,US,24677,Bronze,Active,True,Mobile App,4731.29,Referral
959b6341-e78e-4bd8-8921-6d37752bc8f4,Michael,Hopkins,michael.hopkins573@protonmail.com,290.341.8280x51666,1949-05-27,2022-08-21,East Beth,LA,US,64437,Silver,Active,False,Phone,136.84,Social Media
8033518a-bcd8-4da2-bf35-d685b2ef8db4,Alison,Carter,alison.carter639@aol.com,790.698.6361x5276,1993-12-17,2020-05-06,Kevintown,,IS,19473,Bronze,Inactive,False,Mobile App,8716.48,Organic Search
1b6c3b58-a8c0-4af2-8702-02df5b9972b9,Ernest,Rowland,ernest.rowland535@yahoo.com,001-982-348-8631x373,2000-03-18,2022-09-28,Michaelbury,KY,US,10157,Bronze,Inactive,True,Chat,1587.73,Social Media
13351cac-676d-42ac-a4eb-27239fe35267,Mary,Savage,mary.savage111@hotmail.com,+1-502-866-9141,1977-05-28,2022-08-31,South Christopherview,OH,US,60033,Gold,Active,False,In-Person,8565.4,Email Campaign
d6716b77-29e3-4d8c-89d7-5d0f4a55aa7a,Sarah,French,sarah.french244@gmail.com,001-411-699-2569,1988-02-18,2023-10-12,Ortizside,,SC,88198,Bronze,Suspended,True,Phone,12548.27,Direct
